Parcel,Code,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24
IND205,ERNA10,16,,19,,4,,17,,,,,,,,,,,,,,,,,
IND205,ATTO,11,,6,,6,,22,,,,,,,,,,,,,,,,,
IND205,DISP,6,,10,,22,,3,,,,,,,,,,,,,,,,,
IND205,ELTR3,0,,0,,11,,0,,,,,,,,,,,,,,,,,
IND205,GLLE3,0,,4,,0,,5,,,,,,,,,,,,,,,,,
IND205,CYDA,0,,0,,6,,0,,,,,,,,,,,,,,,,,
IND205,JUBA,4,,2,,0,,0,,,,,,,,,,,,,,,,,
IND205,MEAL2,0,,0,,5,,0,,,,,,,,,,,,,,,,,
IND205,ULMUS,0,,0,,4,,0,,,,,,,,,,,,,,,,,
IND205,ROWO,1,,0,,1,,0,,,,,,,,,,,,,,,,,
IND205,TRIFO,0,,0,,2,,0,,,,,,,,,,,,,,,,,
IND205,ASFA,1,,0,,0,,0,,,,,,,,,,,,,,,,,
IND205,ELEOC,0,,0,,1,,0,,,,,,,,,,,,,,,,,
IND205,HOJU,0,,0,,1,,0,,,,,,,,,,,,,,,,,
IND205,JUME4,0,,0,,1,,0,,,,,,,,,,,,,,,,,
IND205,PLLA,0,,0,,1,,0,,,,,,,,,,,,,,,,,
IND205,POPA2,0,,0,,1,,0,,,,,,,,,,,,,,,,,
IND231,ATPO,1,,21,,1,,1,,14,,,,,,,,,,,,,,,
IND231,SATR12,12,,0,,10,,11,,3,,,,,,,,,,,,,,,
IND231,ATTO,0,,0,,2,,2,,0,,,,,,,,,,,,,,,
IND231,ATCA2,2,,0,,0,,0,,0,,,,,,,,,,,,,,,
IND231,ATCO,0,,0,,0,,0,,1,,,,,,,,,,,,,,,
LAW030,JUBA,0,,0,,27,,6,,0,,,,,,,,,,,,,,,
LAW030,DISP,0,,0,,4,,15,,12,,,,,,,,,,,,,,,
LAW030,TYDO,0,,0,,0,,19,,0,,,,,,,,,,,,,,,
LAW030,ALOC2,0,,0,,3,,0,,11,,,,,,,,,,,,,,,
LAW030,MEAL2,0,,0,,9,,5,,0,,,,,,,,,,,,,,,
LAW030,CAPR5,0,,0,,12,,0,,0,,,,,,,,,,,,,,,
LAW030,SPAI,0,,3,,4,,0,,0,,,,,,,,,,,,,,,
LAW030,ATTO,0,,0,,2,,2,,1,,,,,,,,,,,,,,,
LAW030,CIDO,0,,0,,0,,5,,0,,,,,,,,,,,,,,,
LAW030,ERNA10,0,,0,,5,,0,,0,,,,,,,,,,,,,,,
LAW030,EUOC4,0,,0,,0,,5,,0,,,,,,,,,,,,,,,
LAW030,ELTR3,0,,0,,3,,0,,0,,,,,,,,,,,,,,,
LAW030,ASFA,0,,0,,2,,0,,0,,,,,,,,,,,,,,,
LAW030,LELA2,0,,1,,0,,1,,0,,,,,,,,,,,,,,,
LAW030,MUAS,0,,0,,1,,1,,0,,,,,,,,,,,,,,,
LAW030,CIVU,0,,0,,0,,1,,0,,,,,,,,,,,,,,,
LAW030,EPILO,0,,0,,1,,0,,0,,,,,,,,,,,,,,,
LAW030,IVAX,0,,1,,0,,0,,0,,,,,,,,,,,,,,,
LAW030,LASE,0,,0,,0,,1,,0,,,,,,,,,,,,,,,
LAW030,MIGU,0,,0,,0,,1,,0,,,,,,,,,,,,,,,
LAW030,POMO5,0,,0,,0,,1,,0,,,,,,,,,,,,,,,
LAW030,VEAN2,0,,0,,0,,1,,0,,,,,,,,,,,,,,,
LAW030,HEAN3,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW035,SPAI,2,,3,,1,,1,,,,,,,,,,,,,,,,,
LAW035,ERNA10,3,,0,,0,,1,,,,,,,,,,,,,,,,,
LAW035,IVAX,0,,0,,1,,0,,,,,,,,,,,,,,,,,
LAW035,LELA2,0,,0,,1,,0,,,,,,,,,,,,,,,,,
LAW035,ATTO,0,,0,,0,,0,,,,,,,,,,,,,,,,,
LAW035,GLLE3,0,,0,,0,,0,,,,,,,,,,,,,,,,,
LAW043,SAVE4,3,,0,,13,,0,,4,,,,,,,,,,,,,,,
LAW043,ATTO,8,,10,,0,,0,,0,,,,,,,,,,,,,,,
LAW043,ERNA10,0,,1,,0,,1,,2,,,,,,,,,,,,,,,
LAW043,TEGL,0,,0,,0,,0,,4,,,,,,,,,,,,,,,
LAW043,MUAS,3,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW043,PSPO,0,,0,,0,,0,,3,,,,,,,,,,,,,,,
LAW043,ATCA2,0,,0,,0,,0,,2,,,,,,,,,,,,,,,
LAW043,BAHY,1,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW043,DISP,1,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW043,TARA,1,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW052,ERNA10,4,,5,,8,11,7,2,,,,,,,,,,,,,,,,
LAW052,ATTO,0,,0,,3,0,0,0,,,,,,,,,,,,,,,,
LAW052,IVAX,0,,2,,0,0,0,0,,,,,,,,,,,,,,,,
LAW052,SATR12,0,,1,,0,1,0,0,,,,,,,,,,,,,,,,
LAW052,DISP,1,,0,,0,0,0,0,,,,,,,,,,,,,,,,
LAW052,BAHY,0,,0,,0,0,0,0,,,,,,,,,,,,,,,,
LAW052,SPAI,0,,0,,0,0,0,0,,,,,,,,,,,,,,,,
LAW062,ERNA10,1,,2,,0,,0,,9,,,,,,,,,,,,,,,
LAW062,SAVE4,12,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW062,ATTO,0,,2,,0,,2,,0,,,,,,,,,,,,,,,
LAW062,HECU3,0,,0,,0,,4,,0,,,,,,,,,,,,,,,
LAW062,SPAI,0,,1,,0,,2,,0,,,,,,,,,,,,,,,
LAW062,BAHY,0,,0,,2,,0,,0,,,,,,,,,,,,,,,
LAW062,DISP,0,,0,,0,,2,,0,,,,,,,,,,,,,,,
LAW062,ERBA7,0,,0,,1,,0,,0,,,,,,,,,,,,,,,
LAW062,SATR12,0,,0,,1,,0,,0,,,,,,,,,,,,,,,
LAW063,SAVE4,11,,0,,13,,3,,2,,,,,,,,,,,,,,,
LAW063,ERNA10,1,,4,,3,,12,,2,,,,,,,,,,,,,,,
LAW063,ATTO,0,,13,,3,,0,,0,,,,,,,,,,,,,,,
LAW063,IVAX,0,,0,,0,,5,,1,,,,,,,,,,,,,,,
LAW063,MALE3,0,,0,,0,,0,,3,,,,,,,,,,,,,,,
LAW063,BAHY,0,,0,,0,,0,,2,,,,,,,,,,,,,,,
LAW063,LELA2,0,,0,,0,,1,,1,,,,,,,,,,,,,,,
LAW063,SALA3,0,,0,,0,,0,,1,,,,,,,,,,,,,,,
LAW063,AMAC2,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW063,ATCO,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW063,ERCA20,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW063,HEAN3,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW063,HECU3,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW063,PSLU6,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW063,SATR12,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW065,ERNA10,4,,0,,16,0,11,0,,,,,,,,,,,,,,,,
LAW065,DISP,0,,9,,0,4,0,5,,,,,,,,,,,,,,,,
LAW065,SAVE4,6,,0,,0,5,0,4,,,,,,,,,,,,,,,,
LAW065,HECU3,0,,0,,1,0,0,0,,,,,,,,,,,,,,,,
LAW070,MEAL2,0,,0,,8,,,,,,,,,,,,,,,,,,,
LAW070,LACO13,2,,0,,3,,,,,,,,,,,,,,,,,,,
LAW070,HECU3,4,,0,,0,,,,,,,,,,,,,,,,,,,
LAW070,HEAN3,0,,1,,2,,,,,,,,,,,,,,,,,,,
LAW070,ELPA3,0,,0,,2,,,,,,,,,,,,,,,,,,,
LAW070,DISP,0,,0,,1,,,,,,,,,,,,,,,,,,,
LAW070,LASE,0,,0,,1,,,,,,,,,,,,,,,,,,,
LAW070,LELA2,0,,1,,0,,,,,,,,,,,,,,,,,,,
LAW070,SATR12,0,,0,,1,,,,,,,,,,,,,,,,,,,
LAW070,TYPHA,0,,0,,1,,,,,,,,,,,,,,,,,,,
LAW072,MUAS,11,,27,,28,,26,,6,,0,,2,,,,,,,,,,,
LAW072,SPAI,2,,4,,9,,4,,16,,22,,26,,,,,,,,,,,
LAW072,ERNA10,0,,4,,8,,18,,9,,9,,7,,,,,,,,,,,
LAW072,ELTR3,4,,4,,4,,0,,0,,0,,0,,,,,,,,,,,
LAW072,IVAX,1,,0,,0,,0,,0,,4,,7,,,,,,,,,,,
LAW072,ELPA3,2,,3,,0,,0,,2,,0,,1,,,,,,,,,,,
LAW072,HECU3,3,,0,,2,,0,,0,,2,,1,,,,,,,,,,,
LAW072,JUBA,0,,6,,1,,1,,0,,0,,0,,,,,,,,,,,
LAW072,MALE3,0,,3,,0,,0,,0,,2,,2,,,,,,,,,,,
LAW072,MEAL2,0,,0,,0,,0,,0,,7,,0,,,,,,,,,,,
LAW072,LELA2,0,,1,,0,,0,,1,,4,,0,,,,,,,,,,,
LAW072,TYPHA,4,,0,,2,,0,,0,,0,,0,,,,,,,,,,,
LAW072,ELRO2,3,,2,,0,,0,,0,,0,,0,,,,,,,,,,,
LAW072,ERDI4,0,,0,,0,,0,,0,,0,,4,,,,,,,,,,,
LAW072,PSLU6,0,,0,,0,,1,,1,,0,,2,,,,,,,,,,,
LAW072,LACO13,0,,0,,0,,0,,0,,3,,0,,,,,,,,,,,
LAW072,SYAS3,1,,0,,0,,0,,0,,1,,1,,,,,,,,,,,
LAW072,DISP,0,,0,,0,,0,,1,,1,,0,,,,,,,,,,,
LAW072,HEAN3,0,,0,,0,,0,,0,,1,,0,,,,,,,,,,,
LAW072,MAVE2,0,,0,,0,,1,,0,,0,,0,,,,,,,,,,,
LAW072,CAMIM6,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,
LAW072,POFR2,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,
LAW072,SALA3,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,
LAW078,SPAI,30,,2,,0,,14,,,,,,,,,,,,,,,,,
LAW078,GLLE3,0,,0,,16,,1,,,,,,,,,,,,,,,,,
LAW078,ATTO,2,,0,,7,,7,,,,,,,,,,,,,,,,,
LAW078,ERNA10,4,,1,,0,,8,,,,,,,,,,,,,,,,,
LAW078,HECU3,0,,5,,2,,0,,,,,,,,,,,,,,,,,
LAW078,DISP,2,,0,,2,,0,,,,,,,,,,,,,,,,,
LAW078,ELCI2,0,,0,,0,,2,,,,,,,,,,,,,,,,,
LAW078,JUBA,0,,2,,0,,0,,,,,,,,,,,,,,,,,
LAW078,SAVE4,0,,0,,0,,2,,,,,,,,,,,,,,,,,
LAW078,BAHY,0,,0,,1,,0,,,,,,,,,,,,,,,,,
LAW078,JUME4,0,,1,,0,,0,,,,,,,,,,,,,,,,,
LAW078,LACO13,0,,1,,0,,0,,,,,,,,,,,,,,,,,
LAW078,TARA,0,,0,,0,,0,,,,,,,,,,,,,,,,,
LAW082,ATTO,0,,9,,21,,4,,,,,,,,,,,,,,,,,
LAW082,ERNA10,3,,3,,0,,1,,,,,,,,,,,,,,,,,
LAW082,ATCO,0,,0,,0,,2,,,,,,,,,,,,,,,,,
LAW082,PSPO,2,,0,,0,,0,,,,,,,,,,,,,,,,,
LAW082,SALA3,0,,0,,0,,0,,,,,,,,,,,,,,,,,
LAW082,SATR12,0,,0,,0,,0,,,,,,,,,,,,,,,,,
LAW085,SPAI,10,,0,,14,7,8,5,,,,,,,,,,,,,,,,
LAW085,ATTO,7,,20,,1,9,0,5,,,,,,,,,,,,,,,,
LAW085,SAVE4,3,,0,,0,0,0,4,,,,,,,,,,,,,,,,
LAW085,ERNA10,0,,0,,3,0,0,0,,,,,,,,,,,,,,,,
LAW085,ALOC2,0,,0,,0,0,1,1,,,,,,,,,,,,,,,,
LAW085,DISP,0,,0,,0,0,1,1,,,,,,,,,,,,,,,,
LAW105,SPAI,0,,1,,7,,27,,6,,18,,7,,23,,,,,,,,,
LAW105,ATTO,7,,11,,1,,10,,27,,5,,22,,2,,,,,,,,,
LAW105,GLLE3,0,,0,,2,,3,,0,,5,,10,,2,,,,,,,,,
LAW105,ALOC2,0,,16,,0,,0,,0,,0,,0,,4,,,,,,,,,
LAW105,ERNA10,0,,0,,0,,4,,0,,3,,0,,2,,,,,,,,,
LAW105,SAVE4,3,,3,,1,,0,,0,,0,,0,,0,,,,,,,,,
LAW105,DISP,0,,0,,3,,0,,0,,0,,2,,0,,,,,,,,,
LAW105,SAEX,0,,0,,0,,0,,0,,3,,0,,0,,,,,,,,,
LAW105,PHAU7,0,,0,,1,,0,,0,,0,,0,,1,,,,,,,,,
LAW107,ATTO,15,,7,,34,2,32,11,,,,,,,,,,,,,,,,
LAW107,DISP,31,,11,,4,10,12,26,,,,,,,,,,,,,,,,
LAW107,SPAI,0,,32,,0,34,0,6,,,,,,,,,,,,,,,,
LAW107,ERNA10,1,,13,,0,14,1,0,,,,,,,,,,,,,,,,
LAW107,ELTR3,3,,9,,0,8,3,0,,,,,,,,,,,,,,,,
LAW107,ALOC2,0,,0,,8,0,1,0,,,,,,,,,,,,,,,,
LAW107,GLLE3,2,,0,,1,0,0,2,,,,,,,,,,,,,,,,
LAW107,PHAU7,0,,0,,0,1,0,0,,,,,,,,,,,,,,,,
LAW108,MUAS,0,,26,,0,,51,,42,,19,,19,,0,,0,,0,,,,,
LAW108,DISP,12,,16,,1,,1,,5,,40,,39,,23,,1,,1,,,,,
LAW108,SPAI,8,,0,,0,,2,,3,,0,,0,,51,,43,,0,,,,,
LAW108,ANCA10,0,,0,,0,,0,,0,,0,,0,,0,,0,,63,,,,,
LAW108,ELTR3,0,,6,,0,,2,,14,,11,,1,,0,,0,,3,,,,,
LAW108,ATTO,2,,1,,0,,0,,0,,0,,0,,2,,7,,15,,,,,
LAW108,GLLE3,0,,0,,0,,0,,0,,0,,0,,0,,26,,0,,,,,
LAW108,JUBA,0,,3,,0,,10,,2,,1,,6,,0,,0,,0,,,,,
LAW108,ERNA10,7,,1,,6,,0,,1,,0,,0,,0,,3,,1,,,,,
LAW108,SCAM6,0,,0,,0,,0,,0,,0,,14,,0,,0,,0,,,,,
LAW108,BAHY,0,,0,,1,,0,,0,,0,,0,,8,,0,,2,,,,,
LAW108,CAREX,0,,0,,0,,6,,0,,5,,0,,0,,0,,0,,,,,
LAW108,LELA2,1,,2,,0,,0,,0,,1,,2,,0,,0,,0,,,,,
LAW108,ELRO2,0,,0,,0,,4,,1,,0,,0,,0,,0,,0,,,,,
LAW108,ALOC2,0,,0,,0,,0,,0,,0,,0,,1,,3,,0,,,,,
LAW108,JUME4,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,,,,
LAW108,POLYG4,0,,0,,0,,2,,0,,0,,0,,0,,0,,0,,,,,
LAW108,ELPA3,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,,,,
LAW108,HOJU,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,,,,
LAW108,PACA6,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,,,,
LAW108,POMO5,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,,,,
LAW108,RUSA,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,,,,
LAW108,ATPR,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,
LAW108,ATRO,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,
LAW108,ATTR,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,
LAW108,ERCA20,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,
LAW108,GNLU,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,
LAW108,HEAN3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,
LAW108,HECU3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,
LAW108,IVAX,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,
LAW108,LACO13,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,
LAW108,MALE3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,
LAW108,PYRA,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,
LAW108,SALA3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,
LAW108,SYAS3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,
LAW108,TARA,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,
LAW108,TYDO,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,
LAW108,ZEEX,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,
LAW112,SPAI,29,,28,,16,19,24,10,,,,,,,,,,,,,,,,
LAW112,ATTO,20,,13,,16,18,27,28,,,,,,,,,,,,,,,,
LAW112,DISP,0,,0,,1,1,0,0,,,,,,,,,,,,,,,,
LAW120,SPAI,40,,49,,15,,34,,65,,,,,,,,,,,,,,,
LAW120,ATTO,12,,13,,4,,9,,0,,,,,,,,,,,,,,,
LAW120,GLLE3,0,,13,,13,,0,,0,,,,,,,,,,,,,,,
LAW120,IVAX,2,,1,,12,,0,,0,,,,,,,,,,,,,,,
LAW120,DISP,0,,4,,0,,5,,0,,,,,,,,,,,,,,,
LAW120,ELTR3,0,,0,,5,,0,,0,,,,,,,,,,,,,,,
LAW120,LELA2,0,,2,,3,,0,,0,,,,,,,,,,,,,,,
LAW120,ERNA10,1,,1,,0,,1,,0,,,,,,,,,,,,,,,
LAW120,ASFA,0,,1,,1,,0,,0,,,,,,,,,,,,,,,
LAW120,LACO13,0,,1,,1,,0,,0,,,,,,,,,,,,,,,
LAW120,LASE,0,,1,,1,,0,,0,,,,,,,,,,,,,,,
LAW120,ERCA20,0,,1,,0,,0,,0,,,,,,,,,,,,,,,
LAW120,SAVE4,0,,0,,0,,1,,0,,,,,,,,,,,,,,,
LAW120,ELCI2,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW120,ERDI4,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW120,GNLU,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW120,HEAN3,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW120,MEAL2,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW120,MUAS,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW120,POFR2,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW120,SAEX,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW120,SALA3,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW120,SYAS3,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW120,TARA,0,,0,,0,,0,,0,,,,,,,,,,,,,,,
LAW122,DISP,13,,32,,21,,30,,22,,41,,,,,,,,,,,,,
LAW122,ELTR3,5,,12,,16,,2,,17,,3,,,,,,,,,,,,,
LAW122,GLLE3,4,,11,,17,,1,,0,,2,,,,,,,,,,,,,
LAW122,ATTO,2,,9,,8,,3,,1,,1,,,,,,,,,,,,,
LAW122,BAHY,1,,0,,8,,0,,7,,3,,,,,,,,,,,,,
LAW122,CHMAC,0,,0,,0,,0,,15,,3,,,,,,,,,,,,,
LAW122,SPAI,5,,0,,0,,8,,0,,4,,,,,,,,,,,,,
LAW122,ERNA10,0,,0,,8,,5,,1,,1,,,,,,,,,,,,,
LAW122,JUBA,0,,0,,0,,3,,8,,2,,,,,,,,,,,,,
LAW122,JUME4,0,,0,,0,,3,,7,,1,,,,,,,,,,,,,
LAW122,CRRUH,0,,0,,0,,0,,0,,4,,,,,,,,,,,,,
LAW122,HEAN3,0,,0,,0,,0,,0,,4,,,,,,,,,,,,,
LAW122,LACO13,3,,0,,0,,0,,0,,0,,,,,,,,,,,,,
LAW122,ATPR,0,,0,,0,,0,,0,,2,,,,,,,,,,,,,
LAW122,NIOC2,0,,0,,1,,1,,0,,0,,,,,,,,,,,,,
LAW122,ANCA10,0,,0,,0,,0,,1,,0,,,,,,,,,,,,,
LAW122,LASE,1,,0,,0,,0,,0,,0,,,,,,,,,,,,,
LAW122,LELA2,1,,0,,0,,0,,0,,0,,,,,,,,,,,,,
LAW122,PYRA,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,
LAW137,ATTO,0,,13,,11,,4,,6,,11,,15,,1,,0,,5,,,,,
LAW137,ATPO,10,,0,,7,,8,,18,,0,,0,,0,,0,,0,,,,,
LAW137,ERNA10,0,,5,,4,,0,,0,,2,,1,,0,,3,,1,,,,,
LAW137,SPAI,0,,6,,2,,0,,0,,0,,0,,2,,0,,0,,,,,
LAW137,GLLE3,0,,0,,8,,0,,0,,0,,0,,0,,0,,0,,,,,
LAW137,ARLU,0,,0,,0,,0,,0,,0,,7,,0,,0,,0,,,,,
LAW137,ARTRT,0,,0,,0,,0,,0,,0,,0,,2,,0,,0,,,,,
LAW137,DISP,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,,,,
LAW137,ROPS,0,,0,,0,,0,,2,,0,,0,,0,,0,,0,,,,,
LAW137,SAEX,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,,,,
LNP018,SAVE4,0,,3,,,,6,,0,,1,,,,,,,,,,,,,
LNP018,SPAI,5,,0,,,,5,,0,,0,,,,,,,,,,,,,
LNP018,DISP,0,,0,,,,4,,5,,0,,,,,,,,,,,,,
LNP018,ARTRT,4,,2,,,,0,,0,,0,,,,,,,,,,,,,
LNP018,ERNA10,1,,1,,,,2,,1,,1,,,,,,,,,,,,,
LNP018,ATTO,1,,4,,,,0,,0,,0,,,,,,,,,,,,,
LNP018,SUNI,0,,0,,,,2,,0,,2,,,,,,,,,,,,,
LNP018,ATPA3,1,,0,,,,0,,0,,2,,,,,,,,,,,,,
LNP018,ARCA6,0,,0,,,,1,,0,,0,,,,,,,,,,,,,
LNP018,ATCO,0,,1,,,,0,,0,,0,,,,,,,,,,,,,
LNP019,DISP,18,,8,,16,,7,,2,,0,,10,,11,,,,,,,,,
LNP019,ERNA10,5,,0,,8,,3,,7,,0,,11,,5,,,,,,,,,
LNP019,SAEX,8,,8,,7,,0,,0,,5,,3,,7,,,,,,,,,
LNP019,ATTO,7,,5,,5,,1,,0,,0,,1,,4,,,,,,,,,
LNP019,SPAI,3,,5,,0,,8,,0,,1,,3,,2,,,,,,,,,
LNP019,JUBA,2,,7,,1,,0,,0,,6,,5,,0,,,,,,,,,
LNP019,GLLE3,4,,10,,1,,0,,2,,0,,3,,0,,,,,,,,,
