Parcel,Code,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24
LNP019,ELTR3,0,,12,,1,,0,,0,,0,,1,,0,,,,,,,,,
LNP019,JUME4,0,,9,,0,,0,,0,,0,,1,,4,,,,,,,,,
LNP019,ARTRT,0,,0,,1,,0,,3,,6,,1,,0,,,,,,,,,
LNP019,ARLU,0,,0,,0,,0,,0,,6,,0,,1,,,,,,,,,
LNP019,SAVE4,0,,0,,0,,0,,5,,0,,2,,0,,,,,,,,,
LNP019,SUNI,0,,0,,0,,4,,3,,0,,0,,0,,,,,,,,,
LNP019,SAGO,5,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,
LNP019,CADO2,0,,2,,0,,0,,0,,0,,2,,0,,,,,,,,,
LNP019,FOPU2,2,,0,,2,,0,,0,,0,,0,,0,,,,,,,,,
LNP019,CAPR5,0,,2,,0,,0,,0,,0,,1,,0,,,,,,,,,
LNP019,ATCO12,0,,0,,0,,2,,0,,0,,0,,0,,,,,,,,,
LNP019,ANCA10,0,,0,,0,,0,,0,,0,,1,,0,,,,,,,,,
LNP019,ARCA6,0,,0,,0,,1,,0,,0,,0,,0,,,,,,,,,
LNP019,ASFA,0,,0,,0,,0,,0,,1,,0,,0,,,,,,,,,
LNP019,BAHY,0,,0,,1,,0,,0,,0,,0,,0,,,,,,,,,
LNP019,MEAL2,0,,0,,0,,0,,0,,0,,1,,0,,,,,,,,,
LNP019,PSLU6,0,,0,,0,,0,,0,,0,,0,,1,,,,,,,,,
LNP019,CORA5,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,
LNP045,ATTO,12,,7,,22,,18,,28,35,16,,,,,,,,,,,,,
LNP045,SPAI,5,,47,,1,,19,,3,0,8,,,,,,,,,,,,,
LNP045,GLLE3,11,,0,,4,,7,,7,0,4,,,,,,,,,,,,,
LNP045,SUNI,0,,0,,0,,0,,3,13,16,,,,,,,,,,,,,
LNP045,SAEX,0,,0,,0,,23,,0,0,0,,,,,,,,,,,,,
LNP045,SAVE4,0,,0,,0,,7,,7,0,0,,,,,,,,,,,,,
LNP045,ERNA10,3,,1,,2,,0,,3,0,4,,,,,,,,,,,,,
LNP045,DISP,5,,1,,0,,0,,1,0,0,,,,,,,,,,,,,
LNP045,JUBA,5,,0,,0,,0,,0,0,0,,,,,,,,,,,,,
LNP045,MALE3,4,,0,,0,,0,,0,0,0,,,,,,,,,,,,,
LNP045,ELPA3,0,,0,,0,,3,,0,0,0,,,,,,,,,,,,,
LNP045,ARLU,1,,0,,0,,0,,0,0,0,,,,,,,,,,,,,
LNP045,ASFA,0,,1,,0,,0,,0,0,0,,,,,,,,,,,,,
LNP045,HEAN3,1,,0,,0,,0,,0,0,0,,,,,,,,,,,,,
LNP045,SATR12,0,,1,,0,,0,,0,0,0,,,,,,,,,,,,,
LNP050,ATTO,16,,36,,37,,19,,45,,9,,28,,15,,32,,,,,,,
LNP050,ELPA3,0,,0,,0,,0,,0,,11,,32,,0,,0,,,,,,,
LNP050,DISP,20,,0,,20,,0,,0,,0,,0,,0,,1,,,,,,,
LNP050,GLLE3,5,,5,,10,,0,,0,,10,,1,,0,,5,,,,,,,
LNP050,MALE3,0,,0,,0,,0,,0,,31,,0,,0,,0,,,,,,,
LNP050,SPAI,1,,0,,1,,0,,4,,1,,7,,0,,5,,,,,,,
LNP050,SAVE4,0,,0,,0,,0,,0,,1,,0,,16,,0,,,,,,,
LNP050,JUBA,6,,0,,1,,0,,0,,5,,0,,0,,0,,,,,,,
LNP050,SUNI,0,,9,,0,,0,,0,,0,,0,,0,,0,,,,,,,
LNP050,ERNA10,1,,0,,0,,6,,0,,0,,0,,0,,0,,,,,,,
LNP050,MAVE2,0,,0,,0,,0,,0,,0,,2,,0,,0,,,,,,,
LNP050,BAHY,0,,0,,1,,0,,0,,0,,0,,0,,0,,,,,,,
LNP050,ELTR3,0,,0,,1,,0,,0,,0,,0,,0,,0,,,,,,,
LNP050,ROSI2,0,,0,,0,,0,,0,,0,,1,,0,,0,,,,,,,
LNP050,SALA3,1,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,
LNP050,TYPHA,0,,0,,0,,0,,0,,1,,0,,0,,0,,,,,,,
LNP095,SPAI,19,,6,,14,,21,,25,,0,,18,,20,,7,,,,,,,
LNP095,DISP,30,,19,,10,,12,,11,,0,,13,,1,,3,,,,,,,
LNP095,JUBA,3,,7,,2,,2,,8,,0,,14,,1,,1,,,,,,,
LNP095,ERNA10,0,,11,,5,,9,,2,,0,,5,,1,,0,,,,,,,
LNP095,MEAL2,0,,0,,0,,0,,15,,0,,0,,0,,0,,,,,,,
LNP095,SAVE4,0,,3,,0,,0,,1,,2,,0,,4,,1,,,,,,,
LNP095,NIOC2,6,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,
LNP095,POSEJ,0,,0,,3,,0,,1,,0,,2,,0,,0,,,,,,,
LNP095,ELCI2,0,,0,,3,,0,,1,,0,,0,,0,,0,,,,,,,
LNP095,SAEX,0,,3,,0,,0,,0,,0,,1,,0,,0,,,,,,,
LNP095,ANCA10,0,,0,,3,,0,,0,,0,,0,,0,,0,,,,,,,
LNP095,ASLE8,0,,0,,2,,0,,0,,0,,1,,0,,0,,,,,,,
LNP095,CIMO,0,,0,,2,,0,,1,,0,,0,,0,,0,,,,,,,
LNP095,FRCA12,0,,0,,0,,2,,0,,0,,0,,0,,0,,,,,,,
LNP095,GLLE3,0,,2,,0,,0,,0,,0,,0,,0,,0,,,,,,,
LNP095,JUME4,0,,0,,1,,0,,1,,0,,0,,0,,0,,,,,,,
LNP095,ROWO,0,,0,,0,,0,,0,,0,,2,,0,,0,,,,,,,
LNP095,SICO2,0,,0,,0,,0,,2,,0,,0,,0,,0,,,,,,,
LNP095,APCA,0,,0,,0,,0,,0,,0,,0,,1,,0,,,,,,,
LNP095,ARCA6,0,,0,,0,,0,,0,,0,,0,,0,,1,,,,,,,
LNP095,ARTRT,0,,0,,0,,0,,0,,1,,0,,0,,0,,,,,,,
LNP095,ATCO,0,,0,,0,,0,,0,,1,,0,,0,,0,,,,,,,
LNP095,CLBR2,0,,0,,0,,0,,0,,0,,1,,0,,0,,,,,,,
LNP095,TEGL,0,,0,,0,,0,,0,,1,,0,,0,,0,,,,,,,
MAN006,SPAI,4,,27,,,,25,,22,,27,,,,,,,,,,,,,
MAN006,DISP,3,,7,,,,14,,11,,1,,,,,,,,,,,,,
MAN006,ATTO,9,,5,,,,0,,0,,1,,,,,,,,,,,,,
MAN006,ERNA10,0,,8,,,,3,,2,,0,,,,,,,,,,,,,
MAN006,SAVE4,0,,0,,,,0,,1,,8,,,,,,,,,,,,,
MAN006,GLLE3,0,,6,,,,0,,0,,0,,,,,,,,,,,,,
MAN006,SUNI,0,,0,,,,0,,1,,3,,,,,,,,,,,,,
MAN006,ATCO,0,,0,,,,0,,0,,1,,,,,,,,,,,,,
MAN007,ATTO,4,,4,,6,,17,,16,,10,,26,,8,,4,,12,,25,,,
MAN007,ERNA10,14,,6,,15,,2,,0,,4,,0,,0,,0,,1,,1,,,
MAN007,SPAI,7,,13,,4,,0,,0,,5,,0,,0,,0,,4,,0,,,
MAN007,GLLE3,2,,0,,2,,5,,0,,0,,0,,0,,2,,5,,0,,,
MAN007,SUNI,0,,0,,0,,0,,9,,0,,0,,0,,0,,1,,0,,,
MAN007,LACO13,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8,,,
MAN007,ARTRT,0,,0,,0,,0,,0,,0,,0,,0,,6,,0,,0,,,
MAN007,STEPH,1,,0,,1,,0,,0,,3,,0,,0,,0,,0,,0,,,
MAN007,ROWO,0,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,,
MAN007,SAVE4,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,0,,,
MAN007,SAEX,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,,
MAN007,SALA3,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,,
MAN007,ERMA2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,
MAN007,ERSP3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,
MAN014,ATTO,1,,12,,5,,8,9,,,,,,,,,,,,,,,,
MAN014,DISP,3,,2,,11,,2,10,,,,,,,,,,,,,,,,
MAN014,SUNI,0,,0,,12,,0,6,,,,,,,,,,,,,,,,
MAN014,SAVE4,8,,0,,2,,0,0,,,,,,,,,,,,,,,,
MAN014,SPAI,0,,4,,2,,1,1,,,,,,,,,,,,,,,,
MAN014,ERNA10,0,,3,,1,,3,0,,,,,,,,,,,,,,,,
MAN014,ATCO,0,,0,,0,,6,0,,,,,,,,,,,,,,,,
MAN014,ATPA3,1,,0,,0,,,,,,,,,,,,,,,,,,,
MAN034,DISP,0,,15,,26,,1,11,16,,,,,,,,,,,,,,,
MAN034,SPAI,7,,2,,9,,9,3,18,,,,,,,,,,,,,,,
MAN034,JUBA,0,,0,,0,,0,0,10,,,,,,,,,,,,,,,
MAN034,SAVE4,0,,0,,1,,3,5,0,,,,,,,,,,,,,,,
MAN034,SUNI,0,,0,,0,,6,2,0,,,,,,,,,,,,,,,
MAN034,ATPA3,0,,4,,1,,0,0,0,,,,,,,,,,,,,,,
MAN034,ERNA10,2,,1,,0,,0,2,0,,,,,,,,,,,,,,,
MAN034,ATTO,0,,2,,0,,1,0,0,,,,,,,,,,,,,,,
MAN034,ATCO,1,,0,,0,,1,0,0,,,,,,,,,,,,,,,
MAN034,NIOC2,0,,0,,0,,0,0,1,,,,,,,,,,,,,,,
MAN037,ATTO,7,,42,,39,,17,,28,,23,,6,,,,,,,,,,,
MAN037,SUNI,26,,0,,0,,0,,0,,0,,0,,,,,,,,,,,
MAN037,ROWO,0,,0,,0,,17,,0,,0,,0,,,,,,,,,,,
MAN037,SAEX,0,,0,,0,,0,,0,,0,,15,,,,,,,,,,,
MAN037,GLLE3,0,,0,,0,,3,,0,,2,,8,,,,,,,,,,,
MAN037,ARTRT,0,,0,,0,,0,,0,,0,,12,,,,,,,,,,,
MAN037,SPAI,1,,0,,0,,0,,0,,3,,8,,,,,,,,,,,
MAN037,ERNA10,0,,0,,0,,0,,0,,6,,3,,,,,,,,,,,
MAN037,DISP,0,,0,,0,,0,,0,,8,,0,,,,,,,,,,,
MAN037,MALE3,0,,0,,0,,2,,0,,5,,0,,,,,,,,,,,
MAN037,JUBA,0,,0,,0,,0,,0,,2,,0,,,,,,,,,,,
MAN038,ATTO,0,16,10,0,0,0,28,13,26,0,16,5,1,0,0,18,5,7,13,8,0,8,15,14
MAN038,SPAI,7,4,0,3,9,0,8,1,0,0,0,0,1,0,6,13,25,19,27,27,16,19,13,4
MAN038,DISP,5,1,0,5,2,0,7,0,2,0,0,0,19,11,6,2,12,5,0,2,9,0,1,9
MAN038,ERNA10,0,4,1,0,3,0,0,1,0,0,0,1,0,2,8,5,7,3,17,1,1,6,4,3
MAN038,ARTRT,0,0,0,0,0,22,0,0,0,17,0,11,0,0,0,0,0,0,0,0,0,0,1,0
MAN038,SAEX,0,0,0,0,0,0,0,19,1,1,4,3,8,0,0,0,0,0,0,0,0,0,0,0
MAN038,JUBA,7,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,2,1,5,0,0,1,0,0
MAN038,SAVE4,0,5,10,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
MAN038,GLLE3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,1,1,0,1,1,0,4,0,0
MAN038,SUNI,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
MAN038,HECU3,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0
MAN038,MALE3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
MAN038,STEPH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0
MAN038,ATPO,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
MAN038,TARA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MAN038,ELCI2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
MAN038,ARCA6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MAN038,ATPA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MAN038,JUME4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MAN038,POBI7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MAN038,ROWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MAN038,SALA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MAN042,SAEX,0,,0,,14,,32,,0,,0,,0,,0,,,,,,,,,
MAN042,ARTRT,5,,6,,0,,5,,0,,9,,0,,20,,,,,,,,,
MAN042,FOPU2,0,,0,,21,,2,,0,,0,,0,,0,,,,,,,,,
MAN042,ERNA10,2,,8,,8,,2,,0,,0,,0,,2,,,,,,,,,
MAN042,ATTO,0,,0,,0,,0,,0,,0,,21,,0,,,,,,,,,
MAN042,ATSE2,4,,0,,1,,2,,0,,0,,0,,0,,,,,,,,,
MAN042,SATR12,5,,1,,0,,0,,0,,0,,0,,0,,,,,,,,,
MAN042,ATPO,1,,0,,0,,0,,0,,0,,3,,0,,,,,,,,,
MAN042,ATCA2,0,,0,,0,,0,,0,,2,,0,,0,,,,,,,,,
MAN042,ASFA,0,,0,,0,,1,,0,,0,,0,,0,,,,,,,,,
MAN042,GRSP,0,,1,,0,,0,,0,,0,,0,,0,,,,,,,,,
MAN042,ATCO,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,
MAN042,CRCI2,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,
MAN042,SALA3,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,
MAN060,DISP,1,,19,,17,33,32,29,,,,,,,,,,,,,,,,
MAN060,ANCA10,42,,17,,7,14,14,32,,,,,,,,,,,,,,,,
MAN060,SPAI,0,,28,,0,20,14,4,,,,,,,,,,,,,,,,
MAN060,CAREX,0,,0,,27,0,0,0,,,,,,,,,,,,,,,,
MAN060,NIOC2,1,,2,,16,2,5,1,,,,,,,,,,,,,,,,
MAN060,ELTR3,9,,4,,1,1,0,0,,,,,,,,,,,,,,,,
MAN060,ERNA10,0,,6,,0,5,2,0,,,,,,,,,,,,,,,,
MAN060,FOPU2,13,,0,,0,0,0,0,,,,,,,,,,,,,,,,
MAN060,GLLE3,1,,4,,0,7,1,0,,,,,,,,,,,,,,,,
MAN060,CAPR5,1,,0,,10,0,1,0,,,,,,,,,,,,,,,,
MAN060,ATTO,0,,9,,0,1,0,0,,,,,,,,,,,,,,,,
MAN060,JUME4,2,,0,,4,0,1,2,,,,,,,,,,,,,,,,
MAN060,POFR2,8,,0,,0,0,0,0,,,,,,,,,,,,,,,,
MAN060,ROWO,2,,2,,0,0,0,0,,,,,,,,,,,,,,,,
MAN060,PYRA,1,,0,,0,0,1,0,,,,,,,,,,,,,,,,
MAN060,ATCO12,0,,0,,0,0,1,0,,,,,,,,,,,,,,,,
MAN060,CHMAC,0,,0,,0,1,0,0,,,,,,,,,,,,,,,,
PLC007,ARTRT,0,,0,,0,,5,,0,,0,,0,,0,,0,,,,,,,
PLC007,ATTO,0,,22,,25,,7,,1,,16,,3,,0,,28,,,,,,,
PLC007,ERNA10,7,,6,,6,,1,,4,,6,,2,,8,,0,,,,,,,
PLC007,SAEX,0,,0,,1,,0,,0,,0,,19,,10,,0,,,,,,,
PLC007,DISP,0,,0,,1,,0,,0,,0,,0,,11,,0,,,,,,,
PLC007,ROWO,0,,0,,0,,0,,0,,0,,0,,10,,1,,,,,,,
PLC007,ATCA2,0,,0,,0,,0,,7,,3,,0,,0,,0,,,,,,,
PLC007,GLLE3,0,,0,,0,,0,,0,,0,,1,,5,,0,,,,,,,
PLC007,ELTR3,0,,0,,0,,0,,0,,0,,0,,4,,0,,,,,,,
PLC007,SATR12,4,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,
PLC007,ERBA7,0,,0,,0,,0,,1,,0,,0,,0,,0,,,,,,,
PLC007,LEAP7,0,,0,,0,,0,,0,,0,,0,,1,,0,,,,,,,
PLC007,PHAU7,0,,0,,0,,0,,0,,0,,0,,1,,0,,,,,,,
PLC007,STEPH,0,,0,,0,,1,,0,,0,,0,,0,,0,,,,,,,
PLC024,SPAI,13,,1,,6,,11,,,,,,,,,,,,,,,,,
PLC024,DISP,3,,9,,7,,2,,,,,,,,,,,,,,,,,
PLC024,ERNA10,14,,1,,1,,3,,,,,,,,,,,,,,,,,
PLC024,ATTO,11,,4,,0,,0,,,,,,,,,,,,,,,,,
PLC024,ELTR3,0,,0,,10,,0,,,,,,,,,,,,,,,,,
PLC024,GLLE3,2,,0,,8,,0,,,,,,,,,,,,,,,,,
PLC024,HEAN3,0,,0,,7,,0,,,,,,,,,,,,,,,,,
PLC024,JUBA,0,,6,,0,,0,,,,,,,,,,,,,,,,,
PLC024,CAREX,0,,0,,5,,0,,,,,,,,,,,,,,,,,
PLC024,ARCA6,1,,0,,0,,1,,,,,,,,,,,,,,,,,
PLC024,CIMO,0,,0,,2,,0,,,,,,,,,,,,,,,,,
PLC024,ELCI2,0,,0,,0,,2,,,,,,,,,,,,,,,,,
PLC024,CALI4,0,,0,,0,,1,,,,,,,,,,,,,,,,,
PLC024,IRMI,0,,0,,1,,0,,,,,,,,,,,,,,,,,
PLC028,DISP,0,,0,,1,,0,,41,,0,,2,,14,,0,,,,,,,
PLC028,ATTO,5,,23,,16,,3,,4,,0,,4,,1,,0,,,,,,,
PLC028,POFR2,5,,0,,0,,0,,3,,21,,0,,15,,0,,,,,,,
PLC028,SALA3,0,,0,,0,,0,,0,,27,,0,,0,,0,,,,,,,
PLC028,ELTR3,0,,0,,0,,0,,16,,5,,0,,0,,0,,,,,,,
PLC028,ERNA10,0,,0,,3,,1,,1,,0,,1,,0,,2,,,,,,,
PLC028,JUBA,0,,0,,0,,0,,4,,3,,0,,0,,0,,,,,,,
PLC028,GLLE3,0,,0,,0,,0,,4,,2,,0,,0,,0,,,,,,,
PLC028,ATCA2,0,,0,,0,,4,,0,,0,,0,,0,,0,,,,,,,
PLC028,LEAP7,1,,0,,0,,0,,0,,0,,0,,3,,0,,,,,,,
PLC028,ANCA10,0,,0,,0,,0,,3,,0,,0,,0,,0,,,,,,,
PLC028,MEAL2,0,,0,,0,,0,,1,,2,,0,,0,,0,,,,,,,
PLC028,SAEX,0,,0,,0,,0,,0,,0,,0,,0,,3,,,,,,,
PLC028,JUME4,0,,0,,0,,0,,0,,2,,0,,0,,0,,,,,,,
PLC028,SPAI,0,,0,,0,,0,,0,,0,,2,,0,,0,,,,,,,
PLC028,HEAN3,0,,0,,0,,0,,1,,0,,0,,0,,0,,,,,,,
PLC028,LELA2,0,,0,,1,,0,,0,,0,,0,,0,,0,,,,,,,
PLC028,HECU3,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,
PLC028,SATR12,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,
PLC056,ERNA10,11,,10,,6,,1,,0,,3,,4,,3,,,,,,,,,
PLC056,ARTRT,0,,0,,0,,0,,7,,8,,3,,2,,,,,,,,,
PLC056,DISP,0,,6,,3,,0,,2,,3,,1,,3,,,,,,,,,
PLC056,SPAI,2,,0,,4,,0,,1,,3,,3,,0,,,,,,,,,
PLC056,ATTO,1,,1,,0,,6,,0,,2,,0,,2,,,,,,,,,
PLC056,ELCI2,0,,1,,1,,0,,0,,0,,0,,0,,,,,,,,,
PLC056,STEPH,0,,0,,0,,1,,0,,0,,0,,0,,,,,,,,,
PLC056,ELTR3,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,
PLC056,JUBA,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,
PLC056,PHAU7,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,
PLC056,SAVE4,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,
PLC059,ATTO,3,,6,,1,,5,,14,,0,,3,,10,,,,,,,,,
PLC059,DISP,6,,0,,0,,10,,0,,1,,0,,4,,,,,,,,,
PLC059,SPAI,5,,1,,2,,3,,0,,7,,0,,3,,,,,,,,,
PLC059,ERNA10,3,,1,,0,,0,,0,,1,,3,,3,,,,,,,,,
PLC059,ARTRT,0,,0,,6,,0,,0,,1,,2,,0,,,,,,,,,
PLC059,GLLE3,0,,0,,0,,0,,0,,0,,0,,8,,,,,,,,,
PLC059,JUBA,0,,0,,0,,4,,0,,2,,0,,0,,,,,,,,,
PLC059,SAVE4,0,,0,,0,,0,,0,,4,,0,,0,,,,,,,,,
PLC059,ATCO,0,,2,,0,,0,,0,,0,,0,,0,,,,,,,,,
PLC059,ELTR3,0,,0,,0,,0,,0,,0,,1,,0,,,,,,,,,
PLC059,ROWO,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,
PLC070,ATTO,21,,37,,10,,1,,14,,16,,,,,,,,,,,,,
PLC070,SPAI,0,,0,,7,,16,,1,,1,,,,,,,,,,,,,
PLC070,SAVE4,8,,1,,6,,2,,6,,0,,,,,,,,,,,,,
PLC070,ELTR3,0,,0,,0,,10,,3,,0,,,,,,,,,,,,,
PLC070,DISP,0,,0,,3,,4,,3,,0,,,,,,,,,,,,,
PLC070,ERNA10,0,,0,,1,,4,,1,,0,,,,,,,,,,,,,
PLC070,JUBA,0,,0,,0,,6,,0,,0,,,,,,,,,,,,,
PLC070,ERBA7,0,,0,,0,,0,,0,,1,,,,,,,,,,,,,
PLC070,JUME4,0,,0,,0,,1,,0,,0,,,,,,,,,,,,,
PLC070,IVAX,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,
PLC070,SATR12,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,
PLC072,ERNA10,3,,16,,12,,0,,16,,8,,,,,,,,,,,,,
PLC072,ATTO,0,,4,,0,,26,,0,,0,,,,,,,,,,,,,
PLC072,ARTRT,15,,0,,0,,0,,0,,0,,,,,,,,,,,,,
PLC072,ATCA2,0,,0,,5,,0,,0,,0,,,,,,,,,,,,,
PLC072,SPAI,0,,0,,0,,0,,1,,0,,,,,,,,,,,,,
PLC088,DISP,0,,2,,3,,2,,1,,4,,7,,25,,,,,,,,,
PLC088,ERNA10,6,,5,,2,,4,,3,,3,,1,,0,,,,,,,,,
PLC088,CAREX,0,,0,,0,,0,,0,,18,,1,,3,,,,,,,,,
